Movie Name,Release Year,Rank,Director Name,Genres
"Puerto de Barcelona, El",1966,5.4,Lluís Josep Comerón,"Documentary, Short"
Puerto escondido,1992,5.6,Gabriele Salvatores,Comedy
Pufnstuf,1970,5.1,Hollingsworth Morse,"Comedy, Family, Fantasy, Musical"
Pugalo,2000,5.9,Alexander Kott,"Family, Short"
"Pugni in tasca, I",1965,7.6,Marco Bellocchio,Drama
Puhalluskukkapoika ja taivaankorjaaja,2002,7.0,Raimo O. Niemi,"Drama, Short"
Puisi tak terkuburkan,2000,7.8,Garin Nugroho,"Documentary, Drama"
Puissance de la parole,1988,3.7,Jean-Luc Godard,"Drama, Romance, Short"
"Puits, Le",1999,7.6,Jérôme Boulbès,"Animation, Short"
Pukar,1983,8.3,Ramesh Behl,"Action, Drama, Musical"
Pukar,2000,6.2,Rajkumar Santoshi,"Action, Drama, Thriller"
Pulcinella,1973,6.0,Emanuele Luzzati,"Animation, Short"
Pulkownik Kwiatkowski,1995,7.4,Kazimierz Kutz,"Comedy, War"
Pull My Daisy,1958,6.7,Alfred Leslie,Short
Pull My Daisy,1958,6.7,Robert (I) Frank,Short
Pull Out,2003,6.9,Jyllian Gunther,Documentary
"Pull-over rouge, Le",1979,7.9,Michel Drach,Drama
Pullet Surprise,1997,6.9,Darrell Van Citters,"Animation, Comedy, Family, Short"
Pulling a Bone,1931,7.7,Howard Bretherton,"Comedy, Short"
Pulp,1972,6.0,Mike (I) Hodges,"Action, Comedy, Crime, Thriller"
Pulp Diction,2003,6.1,Peter John Ross,"Action, Short"
Pulp Fiction,1994,8.7,Quentin Tarantino,"Crime, Drama"
Pulsao Zero,2002,7.9,Fernando Fragata,"Action, Comedy"
Pulse,1988,4.8,Paul (I) Golding,"Horror, Sci-Fi, Thriller"
Pulse Pounders,2002,6.8,Charles Band,"Fantasy, Horror, Sci-Fi"
Pulse: A Stomp Odyssey,2002,7.9,Luke Cresswell,"Documentary, Short"
Pulse: A Stomp Odyssey,2002,7.9,Steve McNicholas,"Documentary, Short"
"Pulso, O",1997,9.4,José Pedro Goulart,Short
Pumhaeng zero,2002,6.6,Geun-shik Jo,Comedy
Pump Up the Volume,1990,6.8,Allan Moyle,"Comedy, Drama"
Pumping Iron,1977,6.5,George (II) Butler,Documentary
Pumping Iron,1977,6.5,Robert Fiore,Documentary
Pumping Iron II: The Women,1985,4.7,George (II) Butler,Documentary
Pumpkin,2002,6.1,Adam Larson Broder,"Comedy, Drama, Romance"
Pumpkin,2002,6.1,Anthony Abrams,"Comedy, Drama, Romance"
"Pumpkin Eater, The",1964,7.0,Jack (I) Clayton,Drama
Pumpkinhead,1989,5.3,Stan Winston,Horror
Pumpkinhead II: Blood Wings,1994,3.3,Jeff Burr,Horror
Pumuckl und sein Zirkusabenteuer,2003,8.2,Peter Weissflog,"Animation, Comedy, Family, Fantasy"
Pun mesec nad Beogradom,1993,5.2,Dragan Kresoja,"Drama, Horror"
Punainen viiva,1959,7.7,Matti Kassila,Drama
Punch,2002,6.0,Guy (II) Bennett,Drama
Punch Drunks,1934,8.2,Lou Breslow,"Comedy, Short"
Punch Trunk,1953,7.6,Chuck (I) Jones,"Animation, Comedy, Family, Short"
"Punch and Judy Man, The",1963,6.3,Jeremy Summers,Comedy
Punch the Clock,1990,4.3,Eric L. Schlagman,"Crime, Romance"
Punch-Drunk Love,2002,7.5,Paul Thomas Anderson,"Comedy, Drama, Romance"
Punchline,1988,5.6,David (I) Seltzer,"Comedy, Drama"
Punchy Cowpunchers,1950,7.4,Edward Bernds,"Comedy, Short, Western"
Punctul zero,1996,4.9,Sergiu Nicolaescu,Drama
"Punisher, The",1989,4.6,Mark Goldblatt,Action
"Punisher, The",2004,6.2,Douglas Carrigan,"Action, Animation, Crime, Thriller"
"Punisher, The",2004,6.2,Jonathan Hensleigh,"Action, Animation, Crime, Thriller"
Punishment Park,1971,8.1,Peter Watkins,"Drama, Thriller"
"Punition, La",1973,5.9,Pierre-Alain Jolivet,"Drama, Thriller"
Punitive Damage,1999,6.5,Annie Goldson,Documentary
Punk,1986,1.2,Carl Franklin,Short
"Punk Rock Movie, The",1978,4.3,Don Letts,"Documentary, Music"
Punk in London,1978,7.8,Wolfgang Büld,"Documentary, Music"
"Punk, The",1993,2.3,Michael Sarne,Drama
Punks,2000,5.8,Patrik-Ian Polk,Comedy
Punto rojo,1996,5.1,Alberto Daiber,Drama
Punto y aparte,2002,5.8,Paco del Toro,Drama
Pup on a Picnic,1955,5.5,Joseph Barbera,"Animation, Comedy, Family, Short"
Pup on a Picnic,1955,5.5,William (I) Hanna,"Animation, Comedy, Family, Short"
"Pupa del gangster, La",1975,6.0,Giorgio Capitani,Comedy
Pupendo,2003,7.5,Jan Hrebejk,"Comedy, Drama, Family"
"Pupilas do Senhor Reitor, As",1935,5.7,José Leitão de Barros,"Drama, Romance"
"Puppe, Die",1919,8.6,Ernst Lubitsch,"Comedy, Fantasy"
"Puppengrber, Der",2003,6.4,Claudia Prietzel,Drama
"Puppengrber, Der",2003,6.4,Peter Henning,Drama
Puppet Master,1989,4.7,David Schmoeller,"Horror, Sci-Fi, Thriller"
Puppet Master 4,1993,3.7,Jeff Burr,Horror
Puppet Master 5: The Final Chapter,1994,3.6,Jeff Burr,Horror
Puppet Master II,1991,4.2,Dave (II) Allen,"Horror, Sci-Fi"
Puppet Master III: Toulon's Revenge,1991,4.9,David DeCoteau,Horror
"Puppet Masters, The",1994,5.5,Stuart (I) Orme,"Horror, Sci-Fi"
Puppet on a Chain,1970,5.1,Geoffrey Reeve,Thriller
"Puppetoon Movie, The",1987,7.8,Arnold Leibovit,"Animation, Family"
Puppies for Sale,1998,7.4,Ron (I) Krauss,"Family, Short"
Puppy Love,1933,6.5,Wilfred Jackson,"Animation, Family, Music, Romance, Short"
Puppy Tale,1954,6.4,Joseph Barbera,"Animation, Comedy, Family, Short"
Puppy Tale,1954,6.4,William (I) Hanna,"Animation, Comedy, Family, Short"
Pups,1999,5.7,Manoochehr Asgari-Nasab,Drama
Pups Is Pups,1930,7.5,Robert F. McGowan,"Comedy, Family, Short"
"Pups' Christmas, The",1936,5.7,Rudolf Ising,"Animation, Comedy, Short"
"Pups' Picnic, The",1936,3.8,Rudolf Ising,"Animation, Short"
Pupu no monogatari,1998,6.3,Kensaku Watanabe,Comedy
"Pura formalit, Una",1994,7.3,Giuseppe Tornatore,"Crime, Thriller"
Pura vida Ibiza,2004,3.1,Gernot Roll,Comedy
Purab Aur Pachhim,1970,8.7,Manoj (I) Kumar,"Drama, Family, Musical"
Puraido: Unmei no toki,1998,7.1,Shunya Ito,"Drama, War"
Purana Mandir,1984,7.2,Tulsi Ramsay,Horror
"Purchase Price, The",1932,5.7,William A. Wellman,"Comedy, Drama"
Pure,2002,6.3,Gillies MacKinnon,Drama
Pure Country,1992,5.9,Christopher (I) Cain,"Drama, Music, Romance"
Pure Danger,1996,3.7,C. Thomas Howell,"Action, Thriller"
Pure Feud,1934,5.0,Joseph Henabery,Short
Pure Fiction,1998,6.6,Marian Handwerker,"Crime, Drama, Thriller"
"Pure Hell of St. Trinian's, The",1960,5.7,Frank Launder,Comedy
Pure Luck,1991,4.8,Nadia Tass,"Comedy, Crime"
Pure Race,1995,8.3,Rocco Devilliers,Drama
Pure S,1976,6.0,Bert Deling,Drama
Purely Belter,2000,6.7,Mark (I) Herman,"Comedy, Drama"
Purgatory (1988/I),1988,3.5,Ami Artzi,Action
Purgatory Flats,2002,5.4,Harris Done,Thriller
"Puritaine, La",1986,3.7,Jacques Doillon,Drama
Purity Squad,1945,5.0,Harold F. Kress,"Crime, Short"
"Purloined Pup, The",1946,7.1,Charles A. Nichols,"Animation, Comedy, Family, Short"
Puro cashmere,1986,5.0,Biagio Proietti,"Comedy, Crime"
Purojekuto A-ko,1986,7.6,Katsuhiko Nishijima,"Animation, Sci-Fi"
"Purple Gang, The",1960,4.6,Frank (I) McDonald,Crime
Purple Gas,2003,8.0,William Minsky,"Action, Adventure, Comedy"
Purple Haze,1982,4.7,David Burton Morris,Drama
"Purple Heart, The",1944,7.3,Lewis Milestone,Drama
Purple Hearts,1984,5.4,Sidney J. Furie,"Drama, War"
"Purple Mask, The",1955,5.2,H. Bruce Humberstone,Adventure
"Purple Monster Strikes, The",1945,6.3,Fred C. Brannon,"Action, Sci-Fi"
"Purple Monster Strikes, The",1945,6.3,Spencer Gordon Bennet,"Action, Sci-Fi"
Purple People Eater,1988,2.9,Linda (I) Shayne,"Comedy, Sci-Fi"
"Purple Plain, The",1954,6.2,Robert Parrish,"Action, Adventure, Drama, War"
Purple Rain,1984,5.5,Albert Magnoli,"Drama, Music"
"Purple Rose of Cairo, The",1985,7.5,Woody Allen,"Comedy, Fantasy, Romance"
Purple Triangles,1991,7.2,Martin (VII) Smith,"Documentary, Short"
Purpose,2002,5.4,Alan Ari Lazar,Drama
Purr-Chance to Dream,1967,5.8,Ben Washam,"Animation, Comedy, Family, Short"
Pursued,1947,7.7,Raoul Walsh,"Thriller, Western"
Pursuit,1935,5.9,Edwin L. Marin,"Action, Comedy, Romance"
Pursuit,1991,2.4,John H. Parr,"Action, Adventure"
"Pursuit of D.B. Cooper, The",1981,5.4,Roger Spottiswoode,Adventure
Pursuit of Happiness,2001,5.7,John Putch,Romance
"Pursuit of Happiness, The",1971,5.0,Robert Mulligan,Drama
Pursuit to Algiers,1945,6.5,Roy William Neill,"Crime, Mystery"
Push Comes to Shove,1991,6.9,Bill Plympton,"Animation, Comedy, Short"
Push-Button Kitty,1952,6.7,Joseph Barbera,"Animation, Comedy, Family, Short"
Push-Button Kitty,1952,6.7,William (I) Hanna,"Animation, Comedy, Family, Short"
Pushed to the Limit,1992,2.9,Michael Mileham,Drama
Pusher,1996,7.2,Nicolas Winding Refn,"Action, Drama"
Pushing Tin,1999,5.9,Mike Newell,Drama
Pushover,1954,6.5,Richard Quine,"Crime, Drama, Film-Noir"
Pushpak,1988,9.4,Srinivasa Rao Singeetham,"Comedy, Crime, Thriller"
Puska za uspavljivanje,1997,2.8,Hrvoje Hribar,"Crime, Thriller"
Pusong mamon,1999,7.1,Eric Quizon,Comedy
Pusong mamon,1999,7.1,Joel Lamangan,Comedy
Puss 'n' Boats,1966,4.4,Abe Levitow,"Animation, Comedy, Family, Short"
Puss Cafe,1950,7.8,Charles A. Nichols,"Animation, Comedy, Family, Short"
Puss Gets the Boot,1940,7.5,Joseph Barbera,"Animation, Comedy, Family, Short"
Puss Gets the Boot,1940,7.5,Rudolf Ising,"Animation, Comedy, Family, Short"
Puss Gets the Boot,1940,7.5,William (I) Hanna,"Animation, Comedy, Family, Short"
Puss in Boots,1922,4.8,Walt Disney,"Animation, Short"
Puss n' Booty,1943,6.9,Frank Tashlin,"Animation, Comedy, Family, Short"
Puss n' Toots,1942,6.5,Joseph Barbera,"Animation, Comedy, Family, Short"
Puss n' Toots,1942,6.5,William (I) Hanna,"Animation, Comedy, Family, Short"
Pusteblume,1974,5.1,Adrian Hoven,Drama
Put More Blood Into the Music,1987,9.6,George Atlas,Documentary
Put oko sveta,1964,7.3,Soja Jovanovic,"Adventure, Comedy"
Put the Camera on Me,2003,8.0,Adam Shell,"Comedy, Documentary"
Put the Camera on Me,2003,8.0,Darren Stein,"Comedy, Documentary"
Put-Put Pink,1968,5.2,Gerry Chiniquy,"Animation, Short"
Put-Put Troubles,1940,7.5,Riley Thomson,"Animation, Comedy, Family, Short"
Puta de oros,1999,1.8,Miquel Crespi,Short
"Puta y la ballena, La",2004,5.1,Luis Puenzo,Drama
Putain d'histoire d'amour,1981,3.4,Gilles Béhat,"Drama, Romance"
"Putain du roi, La",1990,5.5,Axel Corti,"Adventure, Drama, Romance"
"Putain respectueuse, La",1952,3.9,Charles Brabant,Drama
"Putain respectueuse, La",1952,3.9,Marcello Pagliero,Drama
"Putain, la vieille faut pas l'nerver!",2001,7.8,Abel Ferry,Short
Puteri,1987,7.8,Rahim Razali,"Drama, Romance"
Puteri gunung ledang,2004,8.4,Teong Hin Saw,"Fantasy, Romance"
Puteri impian,1997,2.8,Aziz M. Osman,"Comedy, Romance"
Puteshestviye muravya,1983,8.0,Eduard Nazarov,"Animation, Family, Short"
Putiferio va alla guerra,1968,6.2,Roberto Gavioli,Animation
Putkinotko,1954,6.7,Roland af Hällström,Drama
Putney Swope,1969,5.9,Robert Downey Sr.,Comedy
Putovanje tamnom polutkom,1996,5.3,Davor Zmegac,"Drama, War"
Puttin' on the Dog,1944,6.4,Joseph Barbera,"Animation, Comedy, Family, Short"
Puttin' on the Dog,1944,6.4,William (I) Hanna,"Animation, Comedy, Family, Short"
Puttin' on the Ritz,1930,5.6,Edward Sloman,Musical
Putting Pants on Philip,1927,6.7,Clyde Bruckman,"Comedy, Short"
Putty Tat Trouble,1951,7.0,Friz Freleng,"Animation, Comedy, Family, Short"
Putyovka v zhizn,1931,7.0,Nikolai Ekk,Drama
"Putzfraueninsel, Die",1996,4.8,Peter Timm,Comedy
Puzzle of a Downfall Child,1970,4.6,Jerry Schatzberg,Drama
"Puzzle, El",2000,8.3,Belén Macías,Short
"Puzzle, The",2000,9.3,Robert (II) Harari,"Horror, Mystery, Short, Thriller"
"Puzzle, The (1999/I)",1999,5.7,Ian Kessner,"Horror, Short, Thriller"
Puzzles,2001,6.9,Francisco Plaza,"Drama, Short"
Pyaar Diwana Hota Hai,2002,4.5,Kirti Kumar,Romance
Pyaar Ishq Aur Mohabbat,2001,5.2,Rajiv Rai,"Drama, Musical, Romance"
Pyaar Koi Khel Nahin,1999,5.0,Subhash Sehgal,"Drama, Romance, Thriller"
Pyaasa,1957,8.0,Guru (I) Dutt,"Drama, Musical, Romance"
Pyat vecherov,1979,6.8,Nikita Mikhalkov,"Drama, Romance"
Pygmalion,1938,7.8,Anthony Asquith,"Comedy, Drama"
Pygmalion,1938,7.8,Leslie (I) Howard,"Comedy, Drama"
Pyos v sapogakh,1981,9.3,Yefim Gamburg,"Animation, Musical"
Pyotr pervyj I,1937,8.2,Vladimir (I) Petrov,"Drama, War"
Pyotr pervyj II,1938,8.8,Vladimir (I) Petrov,Drama
"Pyramide des Sonnengottes, Die",1965,4.9,Robert Siodmak,"Adventure, Western"
Pyrates,1991,4.1,Noah (I) Stern,Comedy
"Pyromaniac's Love Story, A",1995,4.8,Joshua Brand,"Comedy, Romance"
Pyrus p pletten,2000,3.0,Martin Miehe-Renard,Family
Python,2000,3.6,Richard Clabaugh,"Horror, Thriller"
Pytlkova schovanka,1949,7.7,Martin Fric,Comedy
"Pyx, The",1973,5.2,Harvey Hart,"Crime, Horror, Sci-Fi, Thriller"
Q,1982,6.0,Larry (I) Cohen,"Drama, Horror, Thriller"
Q & A,1990,6.2,Sidney Lumet,"Crime, Drama"
Q Planes,1939,6.1,Arthur B. Woods,Thriller
Q Planes,1939,6.1,Tim (I) Whelan,Thriller
Q: The Movie,1999,2.2,Barry Bowles,Comedy
QIK2JDG,2002,6.2,Nick Spano,Short
"QM, I Think I Call Her QM",1999,5.1,Ann-Sofi Sidén,Short
"QM, I Think I Call Her QM",1999,5.1,Tony (I) Gerber,Short
Qaamarngup uummataa,1998,6.2,Jacob Grønlykke,Drama
Qahar,1997,5.8,Rajkumar Kohli,"Action, Crime, Drama, Romance"
Qateh-ye natamam,2001,7.8,Maziar Miri,Drama
Qayamat,2003,4.8,Harry Baweja,"Romance, Thriller"
Qayamat Se Qayamat Tak,1988,8.1,Mansoor Khan,"Action, Drama, Romance"
Qi lin zhang,1972,8.0,Mar Lo,Action
Qi yi lu cheng ji zhen xin ai sheng ming,1996,4.9,Leung Chun 'Samson' Chiu,"Crime, Drama"
Qi yuan,1985,5.2,Siu-Tung Ching,Horror
Qian bu gou yong,1998,5.8,T.L. Tay,Comedy
Qian zuo guai,1977,4.5,John (I) Woo,"Action, Adventure, Comedy"
Qianxi manbo,2001,6.2,Hsiao-hsien Hou,Drama
Qiao zhe yi jiazi,1979,7.2,Haowei Wang,Drama
Qiji,1989,7.0,Jackie (I) Chan,"Action, Comedy, Crime, Drama"
Qin song,1996,6.8,Xiaowen Zhou,Drama
Qin yong,1989,7.6,Siu-Tung Ching,"Adventure, Comedy, Fantasy, Romance"
Qing bao long hu men,1985,4.4,Winston Richard,Action
Qing cheng zhi lian,1984,6.2,Ann Hui,"Drama, Romance, War"
Qing feng di shou,1985,8.4,Woo-ping Yuen,"Action, Comedy"
Qing feng xia,1994,2.7,Ching-Ying Lam,"Action, Adventure, Fantasy"
Qing sheng,1991,6.0,Lik-Chi Lee,Comedy
Qing tian chang hen,1964,7.1,Wei Lo,Drama
Qingse ditu,2001,3.0,Evans Chan,Drama
Qiu Ju da guan si,1992,7.4,Yimou Zhang,"Comedy, Drama"
Qiuyue,1992,6.8,Clara Law,"Comedy, Drama"
Qivitoq,1956,6.0,Erik Balling,Family
Qu hace una chica como t en un sitio como ste?,1978,3.9,Fernando Colomo,"Comedy, Drama"
Qu hacemos con los hijos?,1967,3.6,Pedro (I) Lazaga,Comedy
Qu he hecho yo para merecer esto?!!,1984,7.2,Pedro Almodóvar,Comedy
Qu mo jing cha,1990,6.0,Wei Tung,Horror
"Qu t'hi jugues, Mari Pili?",1991,4.5,Ventura Pons,Comedy
Qu ta la C.I.A.!,1985,4.4,Mariano Ozores hijo,Comedy
Qu te ha dado esa mujer?,1951,8.8,Ismael (I) Rodríguez,Comedy
Quack Shot,1954,6.8,Robert McKimson,"Animation, Comedy, Family, Short"
Quacker Tracker,1967,5.9,Rudy Larriva,"Animation, Comedy, Family, Short"
Quackodile Tears,1962,6.7,Arthur (I) Davis,"Animation, Comedy, Family, Short"
Quackser Fortune Has a Cousin in the Bronx,1970,6.1,Waris Hussein,"Comedy, Drama, Romance"
Quadrophenia,1979,6.8,Franc Roddam,"Drama, Music"
Quai des Orfvres,1947,8.0,Henri-Georges Clouzot,"Crime, Drama"
Quai des brumes,1938,8.5,Marcel Carné,Drama
Qualcosa di biondo,1984,5.6,Maurizio Ponzi,Drama
Qualcuno in ascolto,1988,6.1,Faliero Rosati,Thriller
Quality Street,1927,7.4,Sidney (I) Franklin,"Comedy, Drama, Romance"
Quality Street,1937,6.3,George (I) Stevens,"Comedy, Drama, Romance"
Quality of Life,2004,7.0,Benjamin Morgan,Drama
"Quality of Light, The",2003,6.8,Keith Gaby,Drama
"Quality of Mercy, The",2002,6.9,Stephen Marro,"Comedy, Drama, Short"
Quan jing,1978,5.3,Wei Lo,Action
Quand j'avais 5 ans je m'ai tu,1994,8.1,Jean-Claude Sussfeld,Drama
Quand je serai parti... vous vivrez encore,1999,6.8,Michel Brault,Drama
Quand la femme s'en mle,1957,5.7,Yves Allégret,Drama
Quand on sera grand,2000,6.4,Renaud Cohen,"Comedy, Drama"
Quando Alice ruppe lo specchio,1988,5.4,Lucio Fulci,Horror
Quando gli uomini armarono la clava e... con le donne fecero din-don,1971,2.5,Bruno Corbucci,Comedy
Quando gli uomini armarono la clava e... con le donne fecero din-don,1971,2.5,Pasquale Festa Campanile,Comedy
Quando le donne avevano la coda,1970,3.2,Pasquale Festa Campanile,"Comedy, Fantasy"
Quando le donne persero la coda,1972,3.1,Pasquale Festa Campanile,"Comedy, Fantasy"
Quando o Carnaval Chegar,1972,7.3,Carlos (I) Diegues,Musical
Quante volte... quella notte,1972,6.0,Mario Bava,"Comedy, Drama"
Quantez,1957,5.9,Harry Keller,Western
Quantrill's Raiders,1958,4.9,Edward Bernds,Western
Quantum Project,2000,6.3,Eugenio Zanetti,"Drama, Short"
Quarantine (1989/I),1989,4.5,Charles Wilkinson,Sci-Fi
"Quare Fellow, The",1962,6.5,Arthur Dreifuss,Drama
Quaresma,2003,4.7,José Álvaro Morais,Drama
"Quarrel, The",1991,6.3,Eli Cohen,Drama
"Quarry, The",1998,6.5,Marion Hänsel,Drama
"Quart d'heure amricain, Le",1982,5.3,Philippe Galland,Comedy
Quartet,1949,8.1,Arthur Crabtree,Drama
Quartet,1949,8.1,Harold French,Drama
Quartet,1949,8.1,Ken Annakin,Drama
Quartet,1949,8.1,Ralph Smart,Drama
Quartet,1981,5.9,James Ivory,"Drama, Romance"
Quartett im Bett,1968,3.9,Ulrich Schamoni,Comedy
"Quartetto Basileus, Il",1984,8.2,Fabio Carpi,Drama
Quartier Mozart,1992,4.0,Jean-Pierre Bekolo,Comedy
Quase Nada,2000,7.4,Sergio Rezende,"Crime, Drama"
Quasi at the Quackadero,1976,7.9,Sally Cruikshank,"Animation, Short"
Quasi quasi,2002,4.5,Gianluca Fumagalli,Comedy
Quasimodo d'El Paris,1999,6.0,Patrick Timsit,"Comedy, Crime"
Quatorze Juillet,1933,7.6,René Clair,Comedy
"Quatre Charlots mousquetaires, Les",1974,3.2,André Hunebelle,Comedy
"Quatre cents coups, Les",1959,8.2,François Truffaut,"Crime, Drama"
"Quatre cents farces du diable, Les",1906,6.2,Georges Méliès,Short
Quatre nuits d'un rveur,1971,7.8,Robert Bresson,Drama
"Quatre vrits, Les",1962,5.0,Alessandro Blasetti,Drama
"Quatre vrits, Les",1962,5.0,Hervé Bromberger,Drama
"Quatre vrits, Les",1962,5.0,Luis García Berlanga,Drama
"Quatre vrits, Les",1962,5.0,René Clair,Drama
"Quatrilho, O",1995,7.2,Fábio Barreto,"Drama, Romance"
Quattro Noza,2003,3.0,Joey Curtis,"Action, Drama"
"Quattro dell'Ave Maria, I",1968,6.0,Giuseppe Colizzi,"Comedy, Western"
"Quattro dell'apocalisse, I",1975,6.0,Lucio Fulci,Western
"Quattro giornate di Napoli, Le",1962,7.4,Nanni Loy,"Drama, War"
"Quattro moschettieri, I",1963,6.4,Carlo Ludovico Bragaglia,Comedy
Quax in Afrika,1947,5.7,Helmut Weiss,Comedy
"Quax, der Bruchpilot",1941,5.7,Kurt Hoffmann,Comedy
Qubec-Montral,2002,7.4,Ricardo Trogi,"Comedy, Romance"
Qubec-U.S.A. ou L'invasion pacifique,1962,4.7,Claude Jutra,"Documentary, Short"
Qubec-U.S.A. ou L'invasion pacifique,1962,4.7,Michel Brault,"Documentary, Short"
Qubec: Duplessis et aprs...,1972,8.2,Denys Arcand,Documentary
Que Viva Mexico! - Da zdravstvuyet Meksika!,1979,7.4,Sergei M. Eisenstein,Documentary
Que faisaient les femmes pendant que l'homme marchait sur la lune?,2000,7.0,Chris Vander Stappen,Drama
Que la bte meure,1969,7.4,Claude Chabrol,"Crime, Drama, Thriller"
Que la lumire soit,1998,7.7,Arthur Joffé,Comedy
Que vienen los socialistas!,1982,1.7,Mariano Ozores hijo,Comedy
Que vivan los crotos,1991,7.2,Ana Poliak,Drama
Quebec,1951,4.3,George Templeton,Adventure
Quebracho,1974,7.4,Ricardo Wullicher,Drama
"Queda, A",1976,7.9,Nelson Xavier,Drama
"Queda, A",1976,7.9,Ruy Guerra,Drama
Queen Bee,1955,6.1,Ranald MacDougall,Drama
Queen Christina,1933,7.8,Rouben Mamoulian,"Drama, Romance"
Queen Kelly,1929,7.5,Edmund Goulding,Drama
Queen Kelly,1929,7.5,Erich von Stroheim,Drama
Queen Kelly,1929,7.5,Irving Thalberg,Drama
Queen Kelly,1929,7.5,Richard Boleslawski,Drama
Queen Kelly,1929,7.5,Sam (I) Wood,Drama
Queen Kong,1976,3.4,Frank Agrama,"Adventure, Comedy, Fantasy, Horror"
"Queen Was in the Parlor, The",1932,6.1,Rudolf Ising,"Animation, Comedy, Family, Short"
Queen for a Day,1951,4.4,Arthur Lubin,"Comedy, Drama"
Queen for a Day,2000,4.7,Greg Coolidge,"Comedy, Short"
Queen of Blood,1966,4.3,Curtis Harrington,"Horror, Sci-Fi"
Queen of Outer Space,1958,3.5,Edward Bernds,"Adventure, Sci-Fi"
"Queen of Spades, The",1949,7.2,Thorold Dickinson,"Drama, Horror"
Queen of the Amazons,1947,2.3,Edward Finney,Adventure
Queen of the Damned,2002,4.7,Michael (I) Rymer,"Horror, Music"
Queen of the Whole Wide World,2001,8.3,Roger Hyde,"Comedy, Documentary"
Queen of the Yukon,1940,6.3,Phil Rosen,"Adventure, Western"
"Queen's Guards, The",1961,5.5,Michael (I) Powell,Drama
Queen's Messenger,2000,3.4,Mark (I) Roper,Action
Queen's Messenger II,2001,6.8,Darrell Roodt,"Action, Adventure"
Queen's Messenger II,2001,6.8,Mark (I) Roper,"Action, Adventure"
"Queen's Monastery, The",1998,5.5,Emma Calder,"Animation, Short"
Queen's Speech,1999,3.7,Darren (I) Walsh,"Comedy, Short"
"Queen, The",1968,7.5,Frank (I) Simon,Documentary
Queen: Made in Heaven,1997,8.7,Nicola Bruce,Short
Queen: Made in Heaven,1997,8.7,Simon Pummell,Short
Queen: The Making of an American Beauty,2000,6.6,Mimi Riley,Documentary
Queenie in Love,2001,6.2,Amos Kollek,"Comedy, Romance"
Queens Logic,1991,5.8,Steve Rash,"Comedy, Drama"
Queimada,1969,6.6,Gillo Pontecorvo,Drama
Quel gran pezzo della Ubalda tutta nuda e tutta calda,1973,6.5,Mariano Laurenti,Comedy
Quel maledetto treno blindato,1977,5.5,Enzo G. Castellari,"Action, Comedy, War"
Quella sporca storia nel west,1968,6.4,Enzo G. Castellari,"Drama, Western"
Quella villa accanto al cimitero,1981,6.2,Lucio Fulci,Horror
Quella villa in fondo al parco,1988,4.7,Giuliano Carnimeo,Horror
Quelle strane occasioni,1976,5.7,Luigi Comencini,Comedy
Quelle strane occasioni,1976,5.7,Luigi Magni,Comedy
Quelle strane occasioni,1976,5.7,Nanni Loy,Comedy
Quelli della calibro 38,1976,5.7,Massimo Dallamano,"Action, Crime, Drama, Thriller"
Quello che cerchi,2002,7.3,Marco S. Puccioni,"Drama, Romance"
Quello che le ragazze non dicono,2000,4.8,Carlo Vanzina,Comedy
Quelqu'un de bien,2002,4.7,Patrick Timsit,Comedy
Quelqu'un derrire la porte,1971,4.7,Nicolas Gessner,"Crime, Drama"
Quelque chose d'organique,1998,5.9,Bertrand Bonello,"Drama, Romance"
Quelques jours avec moi,1988,6.9,Claude Sautet,"Comedy, Drama, Romance"
Quelques messieurs trop tranquilles,1973,4.9,Georges Lautner,Comedy
Quem Matou Anabela?,1956,4.0,Dezsö Ákos Hamza,Crime
Quem Matou Pixote?,1996,7.4,José Joffily,Drama
Quentin Quail,1946,6.3,Chuck (I) Jones,"Animation, Comedy, Family, Short"
